object_type,domain,table_name,table_chinese_name,table_purpose,row_grain,field_position,field_name,field_chinese_name,data_type,nullable,default,stored_data,business_purpose,source_system,writer,foundation_tier,view_readiness_status,view_readiness_blockers,view_grain_key,key_and_constraints,foreign_key_activation,table_unique_constraints,table_exclusion_constraints,table_checks,time_semantics,history_version_semantics,sensitivity,example,misuse_warning,lifecycle,mutation_policy,minimum_grain_verdict,storage_class,derivability,why_stored_not_view
TABLE,ops,ops_forecast_line,产品预测行,保存一次预测对每个产品的数量区间和解释。,预测运行 × 产品一行,7,model_explanation,模型解释,jsonb,False,'{}'::jsonb,主要特征、日历因子和异常说明。,让运营理解建议来源；不得编造因果。,预测运行输出,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,forecast_run_id + product_id,,"lower_bound IS NULL OR lower_bound >= 0 | upper_bound IS NULL OR upper_bound >= forecast_quantity | forecast_quantity: forecast_quantity >= 0 | quality_status: quality_status IN ('COMPLETE','LOW_HISTORY','UNMAPPED_INPUT','REJECTED')",NOT_APPLICABLE,APPEND_ONLY,none,"{""holiday_factor"":1.1}",,CORE_MIGRATION,APPEND_ONLY,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,保存一次预测对每个产品的数量区间和解释。
TABLE,ops,ops_forecast_line,产品预测行,保存一次预测对每个产品的数量区间和解释。,预测运行 × 产品一行,8,quality_status,质量状态,text,False,'COMPLETE',COMPLETE、LOW_HISTORY、UNMAPPED_INPUT 或 REJECTED。,低质量预测必须在计划界面显式提示。,预测运行输出,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"quality_status IN ('COMPLETE','LOW_HISTORY','UNMAPPED_INPUT','REJECTED')",WITH_TABLE,forecast_run_id + product_id,,"lower_bound IS NULL OR lower_bound >= 0 | upper_bound IS NULL OR upper_bound >= forecast_quantity | forecast_quantity: forecast_quantity >= 0 | quality_status: quality_status IN ('COMPLETE','LOW_HISTORY','UNMAPPED_INPUT','REJECTED')",NOT_APPLICABLE,APPEND_ONLY,none,COMPLETE,,CORE_MIGRATION,APPEND_ONLY,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,保存一次预测对每个产品的数量区间和解释。
TABLE,ops,ops_forecast_line,产品预测行,保存一次预测对每个产品的数量区间和解释。,预测运行 × 产品一行,9,created_at,创建时间,timestamptz,False,now(),该行首次写入数据库的绝对时间。,用于审计写入先后、排查延迟；不能代替业务发生时间。,预测运行输出,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,forecast_run_id + product_id,,"lower_bound IS NULL OR lower_bound >= 0 | upper_bound IS NULL OR upper_bound >= forecast_quantity | forecast_quantity: forecast_quantity >= 0 | quality_status: quality_status IN ('COMPLETE','LOW_HISTORY','UNMAPPED_INPUT','REJECTED')",Explicit timestamp/date field; interpretation is limited to field contract.,APPEND_ONLY,none,2026-08-09T10:30:00+08:00,,CORE_MIGRATION,APPEND_ONLY,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,保存一次预测对每个产品的数量区间和解释。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,1,forecast_run_id,预测运行ID,uuid,False,gen_random_uuid(),一次预测运行稳定身份。,作为稳定连接键，避免使用名称、手机号或外部编号跨模块关联。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,PK,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",NOT_APPLICABLE,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,cb2c16a4-7c8a-5bf8-b0f9-cb3e5de7b0db,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,2,job_run_id,任务运行ID,uuid,False,,执行预测的自动任务。,作为稳定连接键，避免使用名称、手机号或外部编号跨模块关联。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,FK->app_job_run.job_run_id,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",NOT_APPLICABLE,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,2cff0e88-4f40-599c-b319-40b27b321617,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,3,location_id,地点ID,uuid,False,,预测目标门店或生产地点。,作为稳定连接键，避免使用名称、手机号或外部编号跨模块关联。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,FK->ops_location.location_id,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",NOT_APPLICABLE,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,23e9d2d4-f525-5e85-9e18-ad25aadb718c,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,4,target_business_date,目标营业日,date,False,,预测要回答的营业日期。,连接预估单和实际销售。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",Explicit timestamp/date field; interpretation is limited to field contract.,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,2026-08-10,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,5,algorithm_version,算法版本,text,False,,预测算法和参数版本。,使结果可重现和比较。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",NOT_APPLICABLE,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,forecast-v4.2,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,6,input_manifest,输入版本清单,jsonb,False,,销售批次、日历批次、规则版本和人工事件 ID。,证明预测使用了哪些事实。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",NOT_APPLICABLE,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,"{""sales_batch"":""..."",""calendar_batch"":""...""}",,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,7,status,运行状态,text,False,,RUNNING、SUCCEEDED、PARTIAL、FAILED 或 REJECTED。,控制结果能否生成计划。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",NOT_APPLICABLE,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,SUCCEEDED,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,8,started_at,开始时间,timestamptz,False,,预测计算开始时间。,运行监控。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",Explicit timestamp/date field; interpretation is limited to field contract.,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,2026-08-09T08:00:00+08:00,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,9,completed_at,完成时间,timestamptz,True,,预测计算结束时间。,判断新鲜度。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",Explicit timestamp/date field; interpretation is limited to field contract.,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,2026-08-09T08:00:12+08:00,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,10,created_at,创建时间,timestamptz,False,now(),该行首次写入数据库的绝对时间。,用于审计写入先后、排查延迟；不能代替业务发生时间。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",Explicit timestamp/date field; interpretation is limited to field contract.,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,2026-08-09T10:30:00+08:00,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_forecast_run,需求预测运行,冻结一次预测使用的目标日期、算法、输入清单和结果状态。,地点 × 目标营业日 × 一次算法运行一行,11,updated_at,最后更新时间,timestamptz,False,now(),该行最后一次被允许修改的绝对时间。,用于增量同步和并发检查；事实发生时间仍应使用专门字段。,POS历史、日历、突发事件和业务规则,BakeryOps 预测任务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"status: status IN ('RUNNING','SUCCEEDED','PARTIAL','FAILED','REJECTED')",Explicit timestamp/date field; interpretation is limited to field contract.,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,2026-08-09T11:05:00+08:00,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_HISTORICAL_DECISION_FACT,CORE_DECISION_OUTPUT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,冻结一次预测使用的目标日期、算法、输入清单和结果状态。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,1,location_id,地点ID,uuid,False,gen_random_uuid(),跨所有模块稳定不变的地点身份。,作为稳定连接键，避免使用名称、手机号或外部编号跨模块关联。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,PK,WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,none,23e9d2d4-f525-5e85-9e18-ad25aadb718c,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,2,parent_location_id,上级地点ID,uuid,True,,地点层级中的直接上级，例如区域或园区。,作为稳定连接键，避免使用名称、手机号或外部编号跨模块关联。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,FK->ops_location.location_id,WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,none,74482f25-3415-581c-8e4b-be0053f2e04c,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,3,location_code,地点代码,text,False,,程序、文件和业务人员共同使用的唯一不可变代码。,在人工沟通中定位地点；跨表仍使用 location_id。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,UQ(location_code),WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,none,MY-KUL-PAV-STORE,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,4,location_name,地点名称,text,False,,地点当前正式展示名称。,只用于显示和搜索，改名不影响历史连接。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,none,HOT CRUSH Pavilion,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,5,address_text,地点地址,text,True,,当前经人工确认的营业或收货地址文本。,供招聘、配送和人工核对展示；不作为地点身份或地理距离计算键。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,internal,"168 Jalan Bukit Bintang, Kuala Lumpur",,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,6,area_code,区域代码,text,True,,企业治理的城市、商圈或运营区域代码。,支持区域筛选和权限配置；必须使用受控代码，不以自由区域名跨表连接。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$'",WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,none,KUL-BUKIT-BINTANG,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,7,location_type,地点类型,text,False,,STORE、KITCHEN、WAREHOUSE、OFFICE 或 HYBRID。,约束哪些业务事实可以落到该地点。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID')",WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,none,STORE,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,8,country_code,国家代码,char(2),False,,ISO 3166-1 alpha-2 国家代码。,确定节假日辖区、币种和合规规则。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,country_code ~ '^[A-Z]{2}$',WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,none,MY,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,9,timezone_name,时区,text,False,,IANA 时区名称。,把来源时间正确换算为营业日。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,btrim(timezone_name) <> '',WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,none,Asia/Kuala_Lumpur,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,10,business_day_cutoff,营业日切点,time,False,,跨午夜营业时，时间归属下一营业日的切点。,统一 POS、班表和财务的 business_date 计算。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",Explicit timestamp/date field; interpretation is limited to field contract.,CONTROLLED_UPDATE,none,04:00:00,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
TABLE,ops,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,11,status,地点状态,text,False,'ACTIVE',PLANNED、ACTIVE、SUSPENDED 或 CLOSED。,阻止新事实写入已关闭地点，同时保留历史。,企业地点登记与审核,BakeryOps 主数据管理,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",WITH_TABLE,location_code,,"closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000' | area_code: area_code IS NULL OR area_code ~ '^[A-Z][A-Z0-9_-]{1,63}$' | location_type: location_type IN ('STORE','KITCHEN','WAREHOUSE','OFFICE','HYBRID') | country_code: country_code ~ '^[A-Z]{2}$' | timezone_name: btrim(timezone_name) <> '' | status: status IN ('PLANNED','ACTIVE','SUSPENDED','CLOSED')",NOT_APPLICABLE,CONTROLLED_UPDATE,none,ACTIVE,,CORE_MIGRATION,CONTROLLED_UPDATE,PASS_MINIMUM_PHYSICAL_FOUNDATION,CORE_MASTER_IDENTITY,NO,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。
