domain,domain_name,table_name,chinese_name,purpose,row_grain,writer,readers,source,foundation_tier,lifecycle,lifecycle_meaning,mutation_policy,mutation_policy_meaning,storage_class,minimum_grain_verdict,derivability,derived_fields_or_outputs,audit_action,original_r4_disposition,claude_fable_5_result,why_stored_not_view,retention,primary_key,outgoing_foreign_keys,incoming_references,read_only_views,unique_constraints,nulls_not_distinct_uniques,nulls_distinct_uniques,exclusion_constraints,table_checks,notes
cost,配方、采购价、成本快照与毛利,cost_card_recipe_version,配方版本,一行冻结一个配方代码版本的名称、产出对象、批产量、生效区间、售价参考和发布状态；不再为只有版本表引用的配方另建主档。,配方代码 × 版本号一行,财务成本卡网站,财务网站 | BakeryOps | 分析/BI,成本卡编辑和发布,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,R6_MERGE_INTO: absorb cost_card_recipe; recipe_code groups immutable versions,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP; CODEX_FURTHER_MERGED_REDUNDANT_CORE_SHELL,一行冻结一个配方代码版本的名称、产出对象、批产量、生效区间、售价参考和发布状态；不再为只有版本表引用的配方另建主档。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,recipe_version_id,output_product_id → ops_product.product_id | output_material_id → scm_material.material_id | yield_unit_id → app_unit.unit_id | approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,cost_card_recipe_component.recipe_version_id,v_scm_material_requirement_trace | v_cost_card_recipe_current | v_cost_card_product_cost_component | v_cost_card_recipe_expanded,recipe_code + version_no,,,"NO_OVERLAP(recipe_code, tstzrange(effective_from, effective_to, '[)')) WHERE status = 'PUBLISHED'",(output_product_id IS NOT NULL) <> (output_material_id IS NOT NULL) | effective_to IS NULL OR effective_to > effective_from | effective_from IS NOT NULL OR (status = 'DRAFT' AND effective_to IS NULL),R6 终审将 cost_card_recipe 合并到本表：没有任何业务事实只引用配方主档，所有生产、需求和成本都必须引用具体 recipe_version_id；recipe_code 已足够跨版本分组。历史迁移中唯一尚未生效的 DRAFT 可以保留 effective_from=NULL；非 DRAFT 不允许缺失生效时间。DRAFT 可编辑，PUBLISHED、ARCHIVED 或 REJECTED 后冻结，修改只新增 version_no。
cost,配方、采购价、成本快照与毛利,cost_card_recipe_component,配方原料组件,逐项保存配方版本的统一原料用量、损耗和净得率。,配方版本 × 原料 × 序号一行,财务成本卡网站,财务网站 | BakeryOps | 分析/BI,成本卡配方输入,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,PARTIAL_FIELDS_DERIVED_IN_VIEW,base_unit_quantity -> input quantity × unit conversion,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,逐项保存配方版本的统一原料用量、损耗和净得率。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,recipe_component_id,recipe_version_id → cost_card_recipe_version.recipe_version_id | material_id → scm_material.material_id | input_unit_id → app_unit.unit_id | material_unit_conversion_id → scm_material_unit_conversion.material_unit_conversion_id,scm_material_requirement_component.recipe_component_id,v_scm_material_requirement_trace | v_cost_card_recipe_expanded,recipe_version_id + sequence_no,,,,(condition_rule IS NULL) = (condition_schema_version IS NULL) | is_optional = (condition_rule IS NOT NULL),base_unit_quantity 不重复保存；input_unit_id 等于物料基础单位时等于 input_quantity，否则由 material_unit_conversion_id 的冻结系数确定性派生。net_yield_rate 表示清洗/去皮后的可用比例，loss_rate 表示后续生产过程额外损耗，两者不是 1-x 的同一字段；可选组件必须按 condition_schema_version 经受控函数校验 condition_rule 并拒绝未知键；物料需求和成本视图按版本化公式顺序应用。
cost,配方、采购价、成本快照与毛利,cost_card_material_price,成本采用价,从供应商价格观察或人工批准值中选择某地点、原料的有效成本价格。,地点或全局 × 原料 × 生效区间一行,财务成本卡网站,财务网站 | BakeryOps | 分析/BI,收货价、PO价、报价或人工批准,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,从供应商价格观察或人工批准值中选择某地点、原料的有效成本价格。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,material_price_id,material_id → scm_material.material_id | location_id → ops_location.location_id | supplier_price_observation_id → scm_supplier_price_observation.supplier_price_observation_id | approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,,v_cost_card_product_cost_component | v_cost_card_material_price_current,material_id + location_id + effective_from [NULLS NOT DISTINCT：空值也参与去重],material_id + location_id + effective_from,,"NO_OVERLAP(material_id, COALESCE(location_id, NIL_UUID), tstzrange(effective_from, effective_to, '[)')) WHERE quality_status IN ('VERIFIED','ESTIMATED','STALE')",effective_to IS NULL OR effective_to > effective_from,DRAFT 可补充证据；一旦质量状态进入可用或终态即冻结。迁移首日允许将现有 cost_card_item_price 作为 MIGRATED_MANUAL 启动价，但必须保留旧 price_id、原单位、换算和核验状态于 evidence；实际收货价出现后生成新生效区间，不原地改写历史。
finance,财务来源事实与核对,finance_import_batch,财务导入批次,记录财务模板、银行文件或人工数据每次导入的文件、期间、校验值和批准状态。,来源文件或数据集 × 一次导入一行,财务网站,财务网站 | 分析/BI,批准的财务模板或文件,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,记录财务模板、银行文件或人工数据每次导入的文件、期间、校验值和批准状态。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_import_batch_id,source_system_id → app_source_system.source_system_id | job_run_id → app_job_run.job_run_id | scope_location_id → ops_location.location_id | supersedes_finance_import_batch_id → finance_import_batch.finance_import_batch_id | approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,finance_cashflow_line.finance_import_batch_id | finance_import_batch.supersedes_finance_import_batch_id | finance_inventory_flow_line.finance_import_batch_id | finance_inventory_snapshot_line.finance_import_batch_id | finance_item_sales_monthly.finance_import_batch_id | finance_monthly_cost_line.finance_import_batch_id | finance_monthly_metric.finance_import_batch_id | finance_order_logistics_line.finance_import_batch_id | finance_sales_daily.finance_import_batch_id | finance_supplier_purchase_monthly.finance_import_batch_id,v_business_timeline | v_finance_import_batch_current,dataset_code + file_sha256 [NULLS DISTINCT：仅非空值去重，允许多条空值],,dataset_code + file_sha256,,period_end >= period_start | supersedes_finance_import_batch_id IS NULL OR supersedes_finance_import_batch_id <> finance_import_batch_id,status 表示导入技术流程，recognition_status 表示财务可用层级。治理视图同一数据集/地点/期间只选一个获准批次；被 supersedes 的批次仍保留但不得重复汇总。
finance,财务来源事实与核对,finance_sales_daily,财务日销售事实,保存财务模板口径的门店日销售，保持与 POS 事实独立用于核对。,财务批次 × 地点 × 日期一行,财务网站,财务网站 | 分析/BI,财务销售模板,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存财务模板口径的门店日销售，保持与 POS 事实独立用于核对。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_sales_daily_id,finance_import_batch_id → finance_import_batch.finance_import_batch_id | location_id → ops_location.location_id,,v_finance_sales_reconciliation | v_finance_margin_reconciliation,finance_import_batch_id + location_id + business_date,,,,,财务日销售是与 POS 独立的来源观察。gross_sales、discount_amount、net_sales、order_count 未提供时保持 NULL；只有来源明确报告零值才写 0。折扣率和平均客单价从本表分子分母派生，不重复存储。
finance,财务来源事实与核对,finance_item_sales_monthly,财务单品月销售,保存财务模板中月度单品数量和金额，作为 POS 聚合的独立核对来源。,财务批次 × 地点 × 月份 × 来源商品一行,财务网站,财务网站 | 分析/BI,财务单品销售模板,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存财务模板中月度单品数量和金额，作为 POS 聚合的独立核对来源。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_item_sales_monthly_id,finance_import_batch_id → finance_import_batch.finance_import_batch_id | location_id → ops_location.location_id | product_id → ops_product.product_id,,,finance_import_batch_id + location_id + business_month + source_item_name,,,,EXTRACT(DAY FROM business_month) = 1,
finance,财务来源事实与核对,finance_monthly_cost_line,财务月成本费用行,用统一粒度保存材料、人工、仓运和期间费用，同时保留类别和组织来源。,财务批次 × 地点 × 月份 × 成本域 × 类别 × 子类 × 组织或来源一行,财务网站,财务网站 | 分析/BI,利润表、费用表和人工成本模板,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,用统一粒度保存材料、人工、仓运和期间费用，同时保留类别和组织来源。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_monthly_cost_line_id,finance_import_batch_id → finance_import_batch.finance_import_batch_id | location_id → ops_location.location_id,,v_finance_labor_reconciliation,finance_import_batch_id + source_row_ref,,,,EXTRACT(DAY FROM business_month) = 1,
finance,财务来源事实与核对,finance_cashflow_line,财务现金流行,保存门店月度现金流项目和金额，不与收入或利润混用。,财务批次 × 地点 × 月份 × 现金流项目一行,财务网站,财务网站 | 分析/BI,现金流模板,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存门店月度现金流项目和金额，不与收入或利润混用。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_cashflow_line_id,finance_import_batch_id → finance_import_batch.finance_import_batch_id | location_id → ops_location.location_id,,,finance_import_batch_id + location_id + business_month + cashflow_code,,,,EXTRACT(DAY FROM business_month) = 1,
finance,财务来源事实与核对,finance_order_logistics_line,财务物流订货行,保留财务模板中包含订货、付款、发货、到港、交付和入库日期的历史物流行。,财务批次 × 来源订货单 × 来源商品行一行,财务网站,财务网站 | 供应链 | 分析/BI,财务库存/物流模板,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保留财务模板中包含订货、付款、发货、到港、交付和入库日期的历史物流行。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_order_logistics_line_id,finance_import_batch_id → finance_import_batch.finance_import_batch_id | location_id → ops_location.location_id | supplier_id → scm_supplier.supplier_id | material_id → scm_material.material_id,,v_finance_purchase_reconciliation,finance_import_batch_id + source_row_ref,,,,,
finance,财务来源事实与核对,finance_inventory_snapshot_line,财务月库存快照行,保存财务模板月末现存、在途、用量、规格和采购类型。,财务批次 × 地点 × 月份 × 来源物料一行,财务网站,财务网站 | 供应链 | 分析/BI,财务库存模板,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存财务模板月末现存、在途、用量、规格和采购类型。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_inventory_snapshot_line_id,finance_import_batch_id → finance_import_batch.finance_import_batch_id | location_id → ops_location.location_id | material_id → scm_material.material_id,,,finance_import_batch_id + source_row_ref,,,,EXTRACT(DAY FROM business_month) = 1,
finance,财务来源事实与核对,finance_inventory_flow_line,财务月进销存行,保存财务模板按仓别的期初、入库、领用和期末数量。,财务批次 × 地点 × 月份 × 仓别 × 来源物料一行,财务网站,财务网站 | 供应链 | 分析/BI,财务进销存模板,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存财务模板按仓别的期初、入库、领用和期末数量。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_inventory_flow_line_id,finance_import_batch_id → finance_import_batch.finance_import_batch_id | location_id → ops_location.location_id | material_id → scm_material.material_id,,,finance_import_batch_id + source_row_ref,,,,EXTRACT(DAY FROM business_month) = 1,
finance,财务来源事实与核对,finance_supplier_purchase_monthly,财务供应商月采购,保存财务模板按月、供应商、物料和规格聚合的采购数量、单价和金额。,财务批次 × 地点 × 月份 × 来源供应商 × 来源物料 × 规格一行,财务网站,财务网站 | 供应链 | 分析/BI,财务供应价格与进销存模板,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存财务模板按月、供应商、物料和规格聚合的采购数量、单价和金额。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_supplier_purchase_monthly_id,finance_import_batch_id → finance_import_batch.finance_import_batch_id | location_id → ops_location.location_id | supplier_id → scm_supplier.supplier_id | material_id → scm_material.material_id,,v_finance_purchase_reconciliation,finance_import_batch_id + source_row_ref,,,,EXTRACT(DAY FROM business_month) = 1,
finance,财务来源事实与核对,finance_target,财务经营目标,保存地点、月份和指标的目标值及版本。,地点 × 月份 × 指标代码 × 版本一行,财务网站,财务网站 | BakeryOps | 分析/BI,管理层批准目标,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存地点、月份和指标的目标值及版本。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,finance_target_id,location_id → ops_location.location_id | approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,,v_finance_target_current,location_id + business_month + metric_code + version_no [NULLS NOT DISTINCT：空值也参与去重],location_id + business_month + metric_code + version_no,,,EXTRACT(DAY FROM business_month) = 1,DRAFT 可编辑；APPROVED、ACTIVE 或 SUPERSEDED 后本版本冻结。正式读取通过 v_finance_target_current 确定唯一当前版本，调整目标新增 version_no。
finance,财务来源事实与核对,finance_monthly_metric,财务月度指标值,保存财务模板提供的营业利润、净利润、摊销费、储值净额等标准月指标。,财务批次 × 地点 × 月份 × 指标代码一行,财务网站,财务网站 | 分析/BI,财务利润表模板,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存财务模板提供的营业利润、净利润、摊销费、储值净额等标准月指标。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,finance_monthly_metric_id,finance_import_batch_id → finance_import_batch.finance_import_batch_id | location_id → ops_location.location_id,,v_finance_margin_reconciliation,finance_import_batch_id + location_id + business_month + metric_code,,,,EXTRACT(DAY FROM business_month) = 1,这里只保存财务模板或已批准管理报表明确给出的来源指标，不把可由本库销售、成本行或工时确定性计算的 KPI 再复制进来。即使同名指标可由运营事实估算，两侧仍作为独立来源用于核对，禁止相加或互相覆盖。
finance,财务来源事实与核对,finance_period_category_map,期间费用归类规则,版本化维护财务来源类别到销售、管理、财务、研发等期间费用口径的映射。,来源大类 × 来源子类 × 生效区间一行,财务网站,财务网站 | 分析/BI,财务人员批准,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,版本化维护财务来源类别到销售、管理、财务、研发等期间费用口径的映射。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,period_category_map_id,approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,,,source_major + source_sub + valid_from [NULLS NOT DISTINCT：空值也参与去重],source_major + source_sub + valid_from,,"NO_OVERLAP(source_major, COALESCE(source_sub, WILDCARD), daterange(valid_from, valid_to, '[)')) WHERE status = 'ACTIVE'",valid_to IS NULL OR valid_to > valid_from | source_sub IS NULL OR source_sub <> '__HOTCRUSH_ALL__',DRAFT 可编辑；ACTIVE 或 RETIRED 后冻结。归类变化新增生效区间，不能回写改变已出具期间的历史口径。
mkt,营销、HBTI问卷与奖励,mkt_campaign_version,营销活动版本,一行冻结一个活动代码版本的名称、类型、时间窗、适用地点、参与规则、问卷算法和奖励政策；不再为只有版本表引用的活动另建主档。,活动代码 × 版本号一行,营销/HBTI后台,HBTI | 财务网站 | BakeryOps | 分析/BI,营销配置和批准,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,R6_MERGE_INTO: absorb mkt_campaign; campaign_code groups immutable versions,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP; CODEX_FURTHER_MERGED_REDUNDANT_CORE_SHELL,一行冻结一个活动代码版本的名称、类型、时间窗、适用地点、参与规则、问卷算法和奖励政策；不再为只有版本表引用的活动另建主档。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,永久保留活动版本、参与、作答、结果和奖励连接,campaign_version_id,location_id → ops_location.location_id | approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,mkt_campaign_member.campaign_version_id | mkt_reward_stock.campaign_version_id | mkt_survey_question.campaign_version_id,v_mkt_campaign_performance,campaign_code + version_no,,,"NO_OVERLAP(campaign_code, tstzrange(starts_at, ends_at, '[)')) WHERE status = 'PUBLISHED'",ends_at IS NULL OR ends_at > starts_at | starts_at IS NOT NULL OR (status = 'ARCHIVED' AND ends_at IS NULL),R6 终审将 mkt_campaign 合并到本表：没有任何业务事实只引用活动主档，所有参与、问卷与奖励都必须引用具体 campaign_version_id；campaign_code 已足够跨版本分组。只有历史迁移且无法证明开始时点的 ARCHIVED 版本允许 starts_at=NULL 且 ends_at=NULL，活跃或可参与版本必须有开始时点。DRAFT 写入函数必须按 campaign_type + rule_schema_version 校验三类规则并拒绝未知键；DRAFT 以外规则冻结，任何规则变化都新增 version_no。
mkt,营销、HBTI问卷与奖励,mkt_campaign_member,活动会员参与,记录会员在某活动版本中的资格、邀请、开始、完成和取消历史，不再把活动状态覆盖在 pos_member 当前快照上。,活动版本 × 会员一行,营销/HBTI后台,HBTI | 财务网站 | 分析/BI,资格评估、邀请链接和会员操作,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_WORKFLOW,只允许批准的状态机迁移并记录操作者和时间,CORE_WORKFLOW_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,记录会员在某活动版本中的资格、邀请、开始、完成和取消历史，不再把活动状态覆盖在 pos_member 当前快照上。；人工决定、批准、状态转换或业务副作用本身就是事实，不能从最终结果倒推。,业务存续期内保留；归档规则在实施前确认,campaign_member_id,campaign_version_id → mkt_campaign_version.campaign_version_id | member_id → pos_member.member_id,app_one_time_token.campaign_member_id | mkt_reward_claim.campaign_member_id | mkt_survey_response.campaign_member_id | msg_outbound_message.campaign_member_id,v_mkt_campaign_performance | v_business_timeline,campaign_version_id + member_id,,,,,本表保存参与流程的当前状态，因此允许受控状态更新；每次作答和测评结果分别在 response/result 表追加，不覆盖历史结果。
mkt,营销、HBTI问卷与奖励,mkt_survey_question,问卷题目,版本化保存活动问卷题目、类型、顺序和必答规则。,活动版本 × 题目代码一行,营销/HBTI后台,HBTI | 分析/BI,活动问卷配置,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,版本化保存活动问卷题目、类型、顺序和必答规则。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,survey_question_id,campaign_version_id → mkt_campaign_version.campaign_version_id | created_by_user_id → app_user.user_id,mkt_survey_answer.survey_question_id | mkt_survey_question_option.survey_question_id,,campaign_version_id + question_code | campaign_version_id + sequence_no,,,,,所属 campaign_version 处于 DRAFT 时可编辑；受控写入函数按 question_type + validation_schema_version 校验 validation_rule 并拒绝未知键；发布后题目冻结，任何改文案、类型、顺序或校验规则都必须创建新的活动版本。
mkt,营销、HBTI问卷与奖励,mkt_survey_question_option,问卷选项,保存选择题选项代码、文本、顺序和可选分析标签。,题目 × 选项代码一行,营销/HBTI后台,HBTI | 分析/BI,活动问卷配置,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存选择题选项代码、文本、顺序和可选分析标签。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,survey_question_option_id,survey_question_id → mkt_survey_question.survey_question_id | created_by_user_id → app_user.user_id,mkt_survey_answer.selected_option_id,,survey_question_id + option_code | survey_question_id + sequence_no,,,,,所属 campaign_version 处于 DRAFT 时可编辑；发布后选项冻结，避免历史答案连接到被改写的选项。
mkt,营销、HBTI问卷与奖励,mkt_survey_response,问卷作答,保存会员对某活动版本的一次完整、部分或仅有历史结果锚点的问卷尝试。,活动会员 × 尝试次数一行,HBTI应用,HBTI | 分析/BI,会员提交,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存会员对某活动版本的一次完整、部分或仅有历史结果锚点的问卷尝试。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,survey_response_id,campaign_member_id → mkt_campaign_member.campaign_member_id | source_system_id → app_source_system.source_system_id,mkt_survey_answer.survey_response_id | mkt_survey_result.survey_response_id,v_mkt_campaign_performance,campaign_member_id + attempt_no [NULLS NOT DISTINCT：空值也参与去重] | source_system_id + source_response_id,campaign_member_id + attempt_no,,,"started_at IS NOT NULL OR (submitted_at IS NOT NULL AND status IN ('SUBMITTED','VALIDATED','REJECTED'))",新作答必须记录真实 started_at、真实来源作答ID和正数 attempt_no。历史迁移若只有已提交或已计算结果，可保留 started_at=NULL、attempt_no=NULL，并使用登记 legacy source_system + migration-only:typed-JCS UUIDv5 锚点；迁移清单必须保存公式、哈希和非来源观察标志。result-only 响应固定 SUBMITTED、validation_result=SOURCE_ANSWERS_UNAVAILABLE；它不等于证明完整问卷答案存在。
